;LR;Steps;Wall_Time
0;0.00019999999494757503;1;1649691174.5299582
1;0.00019998000061605126;1;1649691176.3382747
2;0.00019996000628452748;1;1649691177.774042
3;0.0001999400119530037;1;1649691179.25104
4;0.00019992001762147993;1;1649691180.7775936
5;0.00019990002328995615;1;1649691182.2546232
6;0.00019988002895843238;1;1649691183.810443
7;0.00019986004917882383;1;1649691185.385492
8;0.00019984005484730005;1;1649691186.9593863
9;0.0001998200750676915;1;1649691188.5424876
10;0.00019980009528808296;1;1649691190.0906403
11;0.0001997801155084744;1;1649691191.717981
12;0.00019976013572886586;1;1649691193.2883773
13;0.00019974015594925731;1;1649691194.898377
14;0.00019972017616964877;1;1649691196.5198529
15;0.00019970021094195545;1;1649691198.208953
16;0.00019968024571426213;1;1649691199.9011984
17;0.00019966026593465358;1;1649691201.57474
18;0.00019964030070696026;1;1649691203.3130834
19;0.00019962033547926694;1;1649691205.0648544
20;0.00019960038480348885;1;1649691206.8360968
21;0.00019958041957579553;1;1649691208.5903387
22;0.00019956046890001744;1;1649691210.3911662
23;0.00019954050367232412;1;1649691212.1771092
24;0.00019952055299654603;1;1649691213.9368553
25;0.00019950060232076794;1;1649691215.7641027
26;0.00019948065164498985;1;1649691217.598906
27;0.00019946070096921176;1;1649691219.4335103
28;0.00019944075029343367;1;1649691221.2990587
29;0.0001994208141695708;1;1649691223.163146
30;0.0001994008634937927;1;1649691225.0109475
31;0.00019938092736992985;1;1649691226.8679845
32;0.000199360991246067;1;1649691228.7393434
33;0.00019934105512220412;1;1649691230.6144583
34;0.00019932111899834126;1;1649691232.4532537
35;0.0001993011828744784;1;1649691234.3330412
36;0.00019928126130253077;1;1649691236.198709
37;0.0001992613251786679;1;1649691237.9833658
38;0.00019924140360672027;1;1649691239.813099
39;0.00019922148203477263;1;1649691241.6121533
40;0.000199201560462825;1;1649691243.4367278
41;0.00019918163889087737;1;1649691245.304136
42;0.00019916171731892973;1;1649691247.143096
43;0.00019914181029889733;1;1649691248.9617453
44;0.0001991218887269497;1;1649691250.7834215
45;0.00019910198170691729;1;1649691252.6253338
46;0.00019908206013496965;1;1649691254.4409878
47;0.00019906215311493725;1;1649691256.2560816
48;0.00019904224609490484;1;1649691258.1183136
49;0.00019902235362678766;1;1649691259.9243531
50;0.00019900244660675526;1;1649691261.7447326
51;0.00019898253958672285;1;1649691263.5863578
52;0.00019896264711860567;1;1649691265.4114625
53;0.0001989427546504885;1;1649691267.2567124
54;0.00019892286218237132;1;1649691269.1316411
55;0.00019890296971425414;1;1649691271.002965
56;0.00019888307724613696;1;1649691272.8590574
57;0.00019886318477801979;1;1649691274.6421795
58;0.00019884330686181784;1;1649691276.4788938
59;0.00019882341439370066;1;1649691278.3109565
60;0.0001988035364774987;1;1649691280.1848774
61;0.00019878365856129676;1;1649691282.0954773
62;0.0001987637806450948;1;1649691283.9368103
63;0.00019874390272889286;1;1649691285.8125992
64;0.00019872402481269091;1;1649691287.6747482
65;0.00019870414689648896;1;1649691289.5758772
66;0.00019868428353220224;1;1649691291.4968746
67;0.0001986644056160003;1;1649691293.4025905
68;0.00019864454225171357;1;1649691295.3071632
69;0.00019862467888742685;1;1649691297.215847
70;0.00019860481552314013;1;1649691299.1172755
71;0.0001985849521588534;1;1649691301.0192685
72;0.00019856510334648192;1;1649691302.958774
73;0.0001985452399821952;1;1649691304.8409045
74;0.0001985253911698237;1;1649691306.769369
75;0.00019850554235745221;1;1649691308.683871
76;0.0001984856789931655;1;1649691310.65825
77;0.000198465830180794;1;1649691312.6244423
78;0.00019844599592033774;1;1649691314.5816274
79;0.00019842614710796624;1;1649691316.5210006
80;0.00019840629829559475;1;1649691318.5206301
81;0.0001983864640351385;1;1649691320.5002706
82;0.00019836662977468222;1;1649691322.4791715
83;0.00019834678096231073;1;1649691324.4569006
84;0.00019832694670185447;1;1649691326.4497018
85;0.00019830712699331343;1;1649691328.470892
86;0.00019828729273285717;1;1649691330.5223923
87;0.0001982674584724009;1;1649691332.4989178
88;0.00019824763876385987;1;1649691334.509568
89;0.0001982278045034036;1;1649691336.5252342
90;0.00019820798479486257;1;1649691338.5410533
91;0.00019818816508632153;1;1649691340.5559723
92;0.0001981683453777805;1;1649691342.608118
93;0.00019814852566923946;1;1649691344.6377404
94;0.00019812872051261365;1;1649691346.672697
95;0.00019810890080407262;1;1649691348.7024727
96;0.0001980890956474468;1;1649691350.72094
97;0.00019806927593890578;1;1649691352.764163
98;0.00019804947078227997;1;1649691354.9285736
99;0.00019802966562565416;1;1649691356.9594147
100;0.00019800986046902835;1;1649691358.9710083
101;0.00019799006986431777;1;1649691361.0190663
102;0.00019797026470769197;1;1649691363.1250348
103;0.0001979504741029814;1;1649691365.1943731
104;0.00019793066894635558;1;1649691367.2873027
105;0.000197910878341645;1;1649691369.341099
106;0.00019789108773693442;1;1649691371.4047678
107;0.00019787129713222384;1;1649691373.4826236
108;0.0001978515210794285;1;1649691375.5396726
109;0.00019783173047471792;1;1649691377.6367154
110;0.00019781193987000734;1;1649691379.7370875
111;0.00019779216381721199;1;1649691381.806428
112;0.00019777238776441664;1;1649691383.910137
113;0.00019775261171162128;1;1649691385.9927156
114;0.00019773283565882593;1;1649691388.081802
115;0.00019771305960603058;1;1649691390.1972404
116;0.00019769328355323523;1;1649691392.3232365
117;0.0001976735220523551;1;1649691394.41716
118;0.00019765374599955976;1;1649691396.523603
119;0.00019763398449867964;1;1649691398.602423
120;0.00019761422299779952;1;1649691400.7147698
121;0.0001975944614969194;1;1649691402.8143299
122;0.00019757469999603927;1;1649691404.9139152
123;0.00019755493849515915;1;1649691407.0054455
124;0.00019753519154619426;1;1649691409.121497
125;0.00019751543004531413;1;1649691411.2414052
126;0.00019749568309634924;1;1649691413.3388705
127;0.00019747593614738435;1;1649691415.5064921
128;0.00019745618919841945;1;1649691417.6018221
129;0.00019743644224945456;1;1649691419.7020862
130;0.00019741669530048966;1;1649691421.8275018
131;0.00019739696290344;1;1649691423.9177332
132;0.0001973772159544751;1;1649691426.0554986
133;0.00019735748355742544;1;1649691428.1617925
134;0.00019733773660846055;1;1649691430.2959163
135;0.00019731800421141088;1;1649691432.4440286
136;0.00019729827181436121;1;1649691434.566051
137;0.00019727855396922678;1;1649691436.7307131
138;0.0001972588215721771;1;1649691438.8782303
139;0.00019723908917512745;1;1649691441.0065238
140;0.000197219371329993;1;1649691443.1302927
141;0.00019719965348485857;1;1649691445.263222
142;0.00019717993563972414;1;1649691447.418109
143;0.0001971602177945897;1;1649691449.5941317
144;0.00019714049994945526;1;1649691451.766595
145;0.00019712078210432082;1;1649691453.9013534
146;0.0001971010642591864;1;1649691456.0415652
147;0.00019708136096596718;1;1649691458.193498
148;0.00019706165767274797;1;1649691460.3480818
149;0.00019704193982761353;1;1649691462.5278082
150;0.00019702223653439432;1;1649691464.6979876
151;0.00019700253324117512;1;1649691466.8593705
152;0.00019698284449987113;1;1649691469.0103927
153;0.00019696314120665193;1;1649691471.1752694
154;0.00019694343791343272;1;1649691473.332476
155;0.00019692374917212874;1;1649691475.4990976
156;0.00019690406043082476;1;1649691477.6581037
157;0.00019688437168952078;1;1649691479.7793646
158;0.0001968646829482168;1;1649691481.8810785
159;0.00019684499420691282;1;1649691483.997151
160;0.00019682530546560884;1;1649691486.1570516
161;0.00019680563127622008;1;1649691488.30903
162;0.0001967859425349161;1;1649691490.4605706
163;0.00019676626834552735;1;1649691492.6114268
164;0.0001967465941561386;1;1649691494.7338743
165;0.00019672691996674985;1;1649691496.8837497
166;0.0001967072457773611;1;1649691499.086236
167;0.00019668757158797234;1;1649691501.2361178
168;0.0001966678973985836;1;1649691503.3673127
169;0.00019664823776111007;1;1649691505.4922144
170;0.00019662856357172132;1;1649691507.5960155
171;0.0001966089039342478;1;1649691509.7177808
172;0.00019658924429677427;1;1649691511.837603
173;0.00019656958465930074;1;1649691513.997076
174;0.00019654992502182722;1;1649691516.1321878
175;0.00019653027993626893;1;1649691518.2765365
176;0.0001965106202987954;1;1649691520.418938
177;0.0001964909752132371;1;1649691522.5812964
178;0.00019647131557576358;1;1649691524.7223587
179;0.0001964516704902053;1;1649691526.8419065
180;0.000196432025404647;1;1649691529.2650807
181;0.0001964123803190887;1;1649691531.731477
182;0.00019639274978544563;1;1649691534.239283
183;0.00019637310469988734;1;1649691536.7611828
184;0.00019635347416624427;1;1649691539.2185087
185;0.00019633382908068597;1;1649691541.71529
186;0.0001963141985470429;1;1649691544.2336254
187;0.00019629456801339984;1;1649691546.7675242
188;0.00019627493747975677;1;1649691549.305902
189;0.0001962553069461137;1;1649691551.8172884
190;0.00019623569096438587;1;1649691554.3521655
191;0.0001962160604307428;1;1649691556.9028592
192;0.00019619644444901496;1;1649691559.5127861
193;0.00019617682846728712;1;1649691562.0724897
194;0.00019615719793364406;1;1649691564.628017
195;0.00019613758195191622;1;1649691567.1586401
196;0.0001961179805221036;1;1649691569.6956093
197;0.00019609836454037577;1;1649691572.2851903
198;0.00019607874855864793;1;1649691574.7997305
199;0.00019605914712883532;1;1649691577.3415158
200;0.0001960395456990227;1;1649691579.9073675
201;0.00019601992971729487;1;1649691582.4729457
202;0.00019600032828748226;1;1649691584.991862
203;0.00019598072685766965;1;1649691587.5008118
204;0.00019596113997977227;1;1649691589.985054
205;0.00019594153854995966;1;1649691592.5089602
206;0.00019592193712014705;1;1649691595.0322986
207;0.00019590235024224967;1;1649691597.5074706
208;0.00019588276336435229;1;1649691599.9432764
209;0.0001958631764864549;1;1649691602.4362893
210;0.00019584358960855752;1;1649691604.9438257
211;0.00019582400273066014;1;1649691607.432299
212;0.00019580441585276276;1;1649691609.8998036
213;0.0001957848435267806;1;1649691612.3936005
214;0.00019576525664888322;1;1649691614.8941586
215;0.00019574568432290107;1;1649691617.3565376
216;0.00019572611199691892;1;1649691619.8664129
217;0.00019570653967093676;1;1649691622.29367
218;0.0001956869673449546;1;1649691624.7325509
219;0.00019566739501897246;1;1649691627.2040951
220;0.00019564783724490553;1;1649691629.697794
221;0.00019562826491892338;1;1649691632.1703303
222;0.00019560870714485645;1;1649691634.615049
223;0.00019558914937078953;1;1649691637.095246
224;0.0001955695915967226;1;1649691639.5528853
225;0.00019555003382265568;1;1649691642.0390618
226;0.00019553047604858875;1;1649691644.5050523
227;0.00019551091827452183;1;1649691646.998337
228;0.00019549137505237013;1;1649691649.4492753
229;0.0001954718172783032;1;1649691651.9549835
230;0.0001954522740561515;1;1649691654.483924
231;0.0001954327308339998;1;1649691657.0268292
232;0.00019541318761184812;1;1649691659.61733
233;0.00019539364438969642;1;1649691662.1525075
234;0.00019537410116754472;1;1649691664.7229955
235;0.00019535457249730825;1;1649691667.2911623
236;0.00019533502927515656;1;1649691669.8924036
237;0.0001953155006049201;1;1649691672.503727
238;0.00019529597193468362;1;1649691675.0887764
239;0.00019527642871253192;1;1649691677.6791387
240;0.00019525691459421068;1;1649691680.264929
241;0.00019523738592397422;1;1649691682.9072595
242;0.00019521785725373775;1;1649691685.4646933
243;0.0001951983431354165;1;1649691688.0083706
244;0.00019517881446518004;1;1649691690.549271
245;0.0001951593003468588;1;1649691693.1696708
246;0.00019513978622853756;1;1649691695.7570457
247;0.00019512027211021632;1;1649691698.2871585
248;0.00019510075799189508;1;1649691700.8831131
249;0.00019508124387357384;1;1649691703.4775708
250;0.00019506174430716783;1;1649691706.0622315
251;0.0001950422301888466;1;1649691708.6274433
